ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
-0.155762, 0.599609, -0.800781, 11.297709, 3.129771, -2.167939, 35.965897, -169.634644, -45.972706, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.128418, 0.565430, -0.779297, -7.862596, -0.564885, 0.320611, 35.602287, -169.813965, -45.885216, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.152588, 0.604492, -0.799561, 3.404580, 2.427481, -2.030534, 35.923580, -169.567596, -46.052498, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.124268, 0.585938, -0.793457, 2.519084, 1.251908, -0.519084, 36.058655, -169.744949, -45.971817, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.164307, 0.583740, -0.790283, 0.458015, 0.885496, -0.977099, 35.945927, -170.197357, -45.724628, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.121826, 0.573242, -0.790283, 0.091603, 2.000000, -1.221374, 35.632565, -169.634888, -46.090187, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.107666, 0.593750, -0.796631, -2.381679, -0.473282, -0.732824, 35.826332, -170.623825, -45.533367, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.176758, 0.583252, -0.789307, 6.198473, 1.938931, -0.900763, 35.811169, -169.618195, -46.138371, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.115479, 0.574707, -0.783203, -10.961832, -0.076336, 0.167939, 35.625801, -170.078232, -45.899620, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.163330, 0.606445, -0.808838, 11.129771, 3.190840, -2.885496, 35.968185, -169.825409, -46.084560, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.126221, 0.561279, -0.780762, -5.374046, -0.122137, -0.061069, 35.565136, -169.968643, -46.022015, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.145508, 0.585693, -0.789307, -2.488550, 0.961832, -0.442748, 35.719692, -169.862183, -46.094769, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.131348, 0.588379, -0.791748, 3.526718, 1.557252, -1.221374, 35.968647, -169.735199, -46.200893, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.150635, 0.591309, -0.792725, -0.824427, 0.732824, -0.427481, 35.962776, -169.848221, -46.150593, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.134033, 0.576172, -0.785400, 1.114504, 1.877863, -1.374046, 35.723610, -169.259872, -46.532368, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.134277, 0.604004, -0.801025, -4.900764, -0.534351, -0.076336, 35.984142, -170.136169, -46.042496, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.177002, 0.592773, -0.796387, 8.473283, 2.549618, -1.603053, 36.015385, -169.695206, -46.320259, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.120361, 0.567139, -0.776123, -10.091603, -0.076336, 0.366412, 35.715851, -170.002808, -46.166115, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.168945, 0.612305, -0.813965, 8.702291, 2.763359, -2.244275, 36.150162, -169.923523, -46.239796, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.131348, 0.558350, -0.780273, -2.335878, 0.290076, -0.091603, 35.659622, -169.859207, -46.302147, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.166748, 0.601562, -0.799805, -1.221374, 0.961832, -0.442748, 35.652550, -170.180649, -46.125965, 40.450773, -79.947675, 275.810000, 23:2:6.0
