ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time, velocity
0.444092,0.037842,0.910889,0.137405,1.175573,-0.427481,2.050791,26.003691,-167.431046,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.442383,0.035400,0.911621,0.442748,1.267176,-0.488550,1.987836,25.846569,-167.424698,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.442383,0.035400,0.911621,0.290076,1.297710,-1.038168,2.043588,26.009981,-167.427383,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.442627,0.034424,0.909668,0.061069,1.221374,-1.007634,1.923232,26.003473,-167.420609,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.442627,0.034424,0.909668,0.122137,1.022901,-0.763359,1.991045,25.849691,-167.412979,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.442627,0.034424,0.909668,0.167939,1.221374,-0.916031,1.923056,26.003674,-167.415375,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.444336,0.034424,0.910645,0.198473,1.145038,-0.885496,2.099814,26.045225,-167.414215,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.444336,0.034424,0.910645,0.137405,1.114504,-0.824427,1.926102,26.000128,-167.410049,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.441162,0.032471,0.911865,0.473282,1.251908,-0.793893,1.768990,25.708601,-167.396896,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.441162,0.032471,0.911865,0.396947,1.312977,-0.916031,1.862028,25.851366,-167.398926,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.439453,0.034912,0.915771,0.366412,1.160305,-0.610687,1.938958,25.694567,-167.392334,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.439453,0.034912,0.915771,0.351145,1.038168,-0.763359,2.013669,25.542088,-167.385025,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.444336,0.042725,0.909424,0.381679,1.236641,-0.732824,2.085068,25.792921,-167.389877,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.444336,0.042725,0.909424,0.244275,1.160305,-0.793893,2.228870,25.893698,-167.391434,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.446777,0.037109,0.910400,0.167939,1.053435,-0.717557,2.147992,26.041277,-167.395004,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.446777,0.037109,0.910400,0.473282,1.145038,-0.992366,2.068347,26.190479,-167.397980,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.443604,0.035889,0.913574,0.229008,1.343511,-0.625954,2.036299,25.907131,-167.384369,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.443604,0.035889,0.913574,0.229008,1.343511,-0.885496,1.907794,25.829325,-167.379105,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.443604,0.035889,0.913574,0.412214,1.068702,-0.687023,2.063286,25.918270,-167.380508,40.449706,-79.949645,313.230000,1:51:13.0,0.385833
0.439209,0.037109,0.909424,0.580153,1.206107,-0.763359,2.057340,25.920303,-167.376480,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.439209,0.037109,0.909424,0.167939,0.885496,-0.610687,2.110833,25.758137,-167.368805,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441162,0.035400,0.909668,0.458015,1.129771,-0.824427,1.993020,25.883255,-167.371246,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441162,0.035400,0.909668,0.061069,1.328244,-0.870229,2.103640,25.774422,-167.364548,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442383,0.035400,0.910400,0.564885,1.374046,-0.809160,1.964421,26.038731,-167.370422,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442383,0.035400,0.910400,0.320611,1.160305,-0.610687,2.015727,25.875471,-167.363205,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440918,0.036865,0.910645,0.412214,1.145038,-0.809160,2.172102,25.783598,-167.357758,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440918,0.036865,0.910645,0.320611,1.236641,-0.854962,2.019305,25.872282,-167.358673,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440918,0.036865,0.910645,0.244275,1.083969,-1.068702,2.176798,25.782700,-167.352112,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441895,0.038086,0.912598,0.244275,1.312977,-0.625954,2.177222,25.780882,-167.348602,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441895,0.038086,0.912598,0.366412,1.190840,-0.717557,2.103662,25.935434,-167.352585,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442627,0.038330,0.911133,0.122137,1.221374,-0.885496,2.271124,25.864717,-167.347107,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442627,0.038330,0.911133,0.183206,1.297710,-0.946565,2.106391,25.932323,-167.346802,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444092,0.033203,0.912354,0.000000,1.129771,-0.702290,1.747883,25.970972,-167.344055,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444092,0.033203,0.912354,0.381679,1.145038,-0.671756,1.931305,25.943062,-167.341553,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441406,0.038086,0.908447,0.106870,1.435115,-0.885496,2.114485,25.914703,-167.337708,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441406,0.038086,0.908447,0.458015,1.236641,-0.778626,2.298983,25.910065,-167.335709,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443115,0.034912,0.913574,0.290076,1.068702,-0.854962,1.946454,25.864891,-167.329712,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443115,0.034912,0.913574,0.381679,1.221374,-0.900763,2.115116,25.936251,-167.329834,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443115,0.034912,0.913574,0.213740,1.160305,-0.916031,1.953397,25.863066,-167.324478,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.034668,0.911377,0.366412,1.206107,-0.916031,1.965430,26.029728,-167.327667,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.034668,0.911377,0.244275,1.190840,-0.839695,1.952486,25.864199,-167.319611,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.037109,0.911621,0.259542,1.221374,-0.946565,1.955149,25.902599,-167.315369,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.037109,0.911621,0.335878,1.114504,-0.900763,2.135192,25.939657,-167.314148,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445801,0.039307,0.913574,0.335878,1.312977,-0.488550,2.267986,26.053783,-167.317581,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445801,0.039307,0.913574,0.396947,1.160305,-0.687023,2.136825,25.944691,-167.311829,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445801,0.039307,0.913574,0.122137,1.145038,-0.854962,2.273069,26.056408,-167.313416,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440430,0.035889,0.913086,0.335878,1.114504,-0.854962,2.060799,25.783405,-167.298584,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440430,0.035889,0.913086,0.351145,1.129771,-1.007634,1.944659,25.663612,-167.291504,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444580,0.036377,0.912598,0.488550,1.282443,-0.809160,2.003173,25.818680,-167.294907,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444580,0.036377,0.912598,0.580153,1.251908,-0.809160,2.057608,25.976519,-167.298828,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.034424,0.906982,0.381679,1.007634,-0.748092,2.060186,25.978760,-167.295151,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.034424,0.906982,0.351145,1.206107,-0.839695,1.912827,26.073971,-167.296204,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.035400,0.913330,0.381679,1.145038,-0.793893,1.986395,25.916451,-167.288803,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443359,0.035400,0.913330,0.122137,1.175573,-0.748092,1.981692,25.926310,-167.284302,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440186,0.037109,0.910645,0.412214,1.083969,-0.793893,2.102351,25.795038,-167.277649,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440186,0.037109,0.910645,0.458015,1.236641,-0.778626,2.053292,25.878527,-167.278931,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440186,0.037109,0.910645,0.320611,1.129771,-0.961832,2.141275,25.728865,-167.270615,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444336,0.035400,0.910645,0.412214,1.221374,-1.053435,1.991941,26.027979,-167.276413,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445557,0.038330,0.914551,0.412214,1.480916,-0.793893,2.166996,25.966650,-167.272293,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445557,0.038330,0.914551,0.488550,1.129771,-0.763359,2.034264,26.073288,-167.274536,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.445557,0.038330,0.914551,0.274809,1.206107,-0.763359,2.173514,25.958549,-167.268173,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442627,0.035400,0.909424,0.366412,0.916031,-0.809160,2.151262,26.018805,-167.266296,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442627,0.035400,0.909424,0.167939,1.099237,-0.732824,1.991268,25.941822,-167.261292,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440186,0.034668,0.908203,0.045802,1.160305,-0.839695,1.946645,25.780466,-167.252945,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440186,0.034668,0.908203,0.213740,1.480916,-0.946565,1.991977,25.941580,-167.255615,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440430,0.039307,0.910400,0.045802,1.022901,-0.564885,2.128754,25.800085,-167.246994,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440430,0.039307,0.910400,0.274809,1.190840,-0.824427,2.311278,25.826288,-167.245697,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444824,0.037109,0.908691,0.290076,1.007634,-0.671756,2.201956,25.957527,-167.249146,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.444824,0.037109,0.908691,0.320611,1.221374,-0.748092,2.093105,26.089283,-167.252197,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.039307,0.907715,0.076336,1.145038,-0.641221,2.298947,26.131409,-167.250168,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.039307,0.907715,0.045802,1.099237,-0.824427,2.192793,25.997236,-167.242218,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.039307,0.907715,0.290076,1.343511,-0.870229,2.298903,26.135334,-167.245193,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.439941,0.037109,0.915771,0.076336,1.190840,-0.702290,2.233198,25.976746,-167.236740,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.439941,0.037109,0.915771,0.381679,1.160305,-0.824427,2.167361,25.818892,-167.228500,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.439941,0.037109,0.915771,0.274809,1.145038,-0.748092,2.097413,25.663570,-167.220627,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.442627,0.034912,0.913330,0.000000,1.145038,-0.824427,1.907071,25.949131,-167.226303,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.036377,0.911377,0.244275,1.221374,-0.610687,2.091687,25.950441,-167.224747,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.036377,0.911377,0.244275,1.343511,-0.763359,1.914641,25.962942,-167.223099,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.443604,0.036377,0.911377,0.335878,1.099237,-0.870229,2.099572,25.946995,-167.220123,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.447998,0.036133,0.914307,0.381679,1.312977,-0.900763,1.975570,26.193850,-167.224701,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.447998,0.036133,0.914307,0.366412,1.099237,-0.885496,2.068017,26.046614,-167.217026,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441162,0.038818,0.914307,0.274809,0.763359,-0.763359,2.135705,25.887613,-167.208984,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.441162,0.038818,0.914307,0.396947,1.114504,-0.687023,2.202066,25.728167,-167.201263,40.449705,-79.949647,313.260000,1:51:14.0,0.385833
0.440918,0.036865,0.910889,0.045802,1.190840,-0.778626,2.030748,25.752775,-167.198181,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.440918,0.036865,0.910889,0.213740,1.450382,-0.778626,2.134676,25.889290,-167.200882,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.038330,0.912598,0.198473,1.236641,-0.671756,2.234629,25.751190,-167.193756,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.038330,0.912598,0.320611,1.068702,-0.824427,2.237986,25.753534,-167.189346,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444336,0.033447,0.908691,0.381679,1.190840,-0.732824,2.107447,25.866211,-167.191818,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444336,0.033447,0.908691,0.412214,1.297710,-0.610687,1.977675,25.979462,-167.194611,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444336,0.033447,0.908691,0.412214,0.931298,-0.870229,1.849734,26.097496,-167.196304,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442627,0.037109,0.910889,0.366412,1.297710,-0.854962,2.142262,25.882341,-167.183670,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442627,0.037109,0.910889,0.549618,1.343511,-0.793893,2.001735,25.987553,-167.185776,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443604,0.034668,0.912598,0.274809,1.206107,-0.702290,1.907214,25.847923,-167.179153,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443604,0.034668,0.912598,0.183206,1.083969,-0.946565,2.004030,25.990295,-167.181046,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444580,0.036133,0.912598,0.106870,1.465649,-0.748092,2.160539,25.907812,-167.175766,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444580,0.036133,0.912598,0.381679,1.236641,-0.748092,2.164499,25.914137,-167.171646,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445557,0.040527,0.910400,0.351145,1.114504,-0.824427,2.272142,26.047310,-167.174591,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445557,0.040527,0.910400,0.396947,1.160305,-0.809160,2.361908,26.199368,-167.178772,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445557,0.040527,0.910400,0.244275,1.251908,-0.870229,2.278408,26.051018,-167.170288,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442871,0.037109,0.911133,0.244275,1.175573,-0.702290,1.990470,25.858500,-167.159271,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442871,0.037109,0.911133,0.244275,1.129771,-0.763359,2.146304,25.946583,-167.160248,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441162,0.033691,0.913086,0.274809,1.190840,-0.580153,2.001064,25.846109,-167.155212,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441162,0.033691,0.913086,0.458015,1.083969,-0.748092,1.853272,25.752846,-167.150299,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441162,0.033691,0.913086,0.290076,1.068702,-0.778626,2.002625,25.853445,-167.151505,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443604,0.038574,0.912598,0.198473,1.389313,-0.778626,2.259292,26.059570,-167.155807,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.438965,0.038330,0.913574,0.198473,1.129771,-0.732824,2.222669,25.892881,-167.147125,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.438965,0.038330,0.913574,0.122137,1.129771,-0.870229,2.184010,25.727020,-167.137939,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.438965,0.038330,0.913574,0.229008,1.251908,-0.702290,2.139368,25.567093,-167.129913,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.037354,0.912842,0.442748,1.251908,-0.702290,2.113693,25.894793,-167.138779,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.037354,0.912842,0.442748,1.251908,-0.702290,2.113693,25.894793,-167.138779,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443848,0.039062,0.911621,0.473282,1.160305,-0.839695,2.116573,25.900425,-167.134583,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443848,0.039062,0.911621,0.320611,1.221374,-0.778626,2.267309,25.995459,-167.136124,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445312,0.036377,0.910400,0.198473,1.190840,-0.702290,2.096088,26.047499,-167.136154,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445312,0.036377,0.910400,0.320611,1.099237,-0.732824,2.100404,26.043747,-167.131973,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446289,0.035645,0.910156,0.473282,1.099237,-0.824427,1.969229,26.157885,-167.134064,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446289,0.035645,0.910156,0.229008,1.129771,-0.748092,2.102190,26.043106,-167.127869,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441895,0.034668,0.910889,0.244275,1.007634,-0.885496,1.966346,25.987474,-167.129150,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441895,0.034668,0.910889,0.351145,0.885496,-0.946565,1.960483,25.820372,-167.112259,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.439209,0.037109,0.906738,0.580153,1.099237,-0.763359,2.143939,25.845591,-167.111542,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.439209,0.037109,0.906738,0.442748,1.236641,-0.885496,1.968945,25.837019,-167.109024,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.447266,0.031494,0.910889,0.198473,1.160305,-0.610687,2.017939,25.951090,-167.109146,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.447266,0.031494,0.910889,0.229008,1.343511,-0.748092,1.883303,26.059788,-167.110779,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.447266,0.031494,0.910889,0.244275,1.160305,-0.809160,1.750774,26.172220,-167.112061,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.042725,0.910156,0.473282,0.992366,-0.961832,1.928113,26.115879,-167.107773,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.036621,0.909668,0.381679,0.870229,-1.007634,2.041697,25.906178,-167.095245,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.036621,0.909668,0.519084,1.022901,-0.778626,2.107370,26.063318,-167.099167,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.036621,0.909668,0.198473,1.267176,-0.656489,2.042083,25.908596,-167.091751,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.035889,0.910156,0.152672,1.160305,-0.778626,1.926191,26.041897,-167.094055,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.035889,0.910156,0.152672,1.160305,-0.778626,2.041368,25.907196,-167.086990,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.036865,0.910889,0.473282,1.251908,-0.793893,2.042801,25.909384,-167.083633,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.036865,0.910889,0.274809,1.145038,-0.870229,2.121498,26.060478,-167.086594,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.036865,0.910889,0.274809,1.145038,-0.870229,2.121498,26.060478,-167.086594,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.034912,0.908936,0.244275,1.114504,-0.732824,1.849939,25.957045,-167.080124,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.034668,0.910156,0.290076,1.297710,-0.916031,2.017556,25.882189,-167.076340,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.034668,0.910156,0.183206,1.160305,-0.763359,2.021254,25.878906,-167.071335,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.439697,0.037109,0.909912,0.259542,0.916031,-0.809160,2.140816,25.748537,-167.064209,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.439697,0.037109,0.909912,0.305344,1.190840,-0.946565,2.023166,25.877363,-167.066193,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.439697,0.037109,0.909912,0.167939,1.297710,-0.916031,2.142152,25.745249,-167.058578,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.034424,0.911133,0.610687,1.206107,-0.717557,2.022345,25.866911,-167.061630,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.034424,0.911133,0.366412,1.083969,-0.916031,2.023767,25.865339,-167.057632,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441406,0.035645,0.913330,0.259542,1.083969,-0.717557,1.999058,25.701502,-167.049866,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441406,0.035645,0.913330,0.198473,1.145038,-0.778626,2.024492,25.867157,-167.053329,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445068,0.036377,0.912598,0.412214,1.099237,-0.687023,2.061195,26.029978,-167.057587,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.445068,0.036377,0.912598,0.412214,1.190840,-0.839695,2.066671,26.038250,-167.053650,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443848,0.035645,0.909912,0.412214,1.022901,-0.900763,1.929710,25.936857,-167.047806,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443848,0.035645,0.909912,0.229008,1.175573,-1.007634,2.073660,26.040339,-167.048309,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443848,0.035645,0.909912,0.106870,1.328244,-0.610687,1.930968,25.941742,-167.043091,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441162,0.038818,0.913086,0.335878,1.160305,-0.763359,2.245469,25.754356,-167.032410,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.441162,0.038818,0.913086,0.183206,1.282443,-0.732824,2.092499,25.845098,-167.033722,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.037598,0.911621,0.137405,1.297710,-0.809160,2.133655,26.006054,-167.037201,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.036865,0.911865,0.290076,1.145038,-0.687023,2.034506,26.022894,-167.033981,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.036865,0.911865,0.213740,1.114504,-0.992366,2.086377,25.859228,-167.025040,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.036865,0.911865,0.198473,1.190840,-0.793893,2.018613,26.011694,-167.028214,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.033936,0.913818,0.442748,1.282443,-0.595420,1.914364,25.874805,-167.022293,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443359,0.033936,0.913818,0.290076,1.404580,-0.824427,1.884557,26.023224,-167.024994,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.440186,0.037598,0.909912,0.259542,1.053435,-0.595420,2.100818,25.817732,-167.014297,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.440186,0.037598,0.909912,0.152672,1.236641,-0.732824,2.281049,25.803631,-167.011566,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.440186,0.037598,0.909912,0.152672,1.374046,-0.824427,2.100970,25.813194,-167.009445,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.036133,0.911865,0.366412,1.297710,-0.717557,1.984581,25.940632,-167.012238,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446777,0.037598,0.909180,0.076336,1.114504,-0.671756,2.114781,25.974499,-167.008102,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446777,0.037598,0.909180,0.351145,1.358779,-0.519084,2.125620,26.138479,-167.013168,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446777,0.037598,0.909180,0.335878,1.328244,-0.992366,2.123801,26.311852,-167.016907,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.034912,0.915527,0.152672,1.129771,-0.702290,2.068031,26.150166,-167.008926,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444092,0.034912,0.915527,0.305344,1.206107,-0.870229,1.950156,25.831207,-166.992935,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.040527,0.911133,0.412214,1.160305,-0.595420,2.131165,25.861479,-166.992691,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.040527,0.911133,0.274809,1.145038,-0.748092,2.311002,25.897598,-166.992065,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.040527,0.911133,0.213740,1.099237,-0.992366,2.141613,25.897297,-166.989075,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.446045,0.038330,0.913086,0.259542,1.190840,-0.641221,2.165321,26.061390,-166.993530,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.037842,0.909424,0.244275,1.145038,-0.961832,2.182573,26.079048,-166.989975,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.037842,0.909424,0.183206,1.114504,-0.824427,2.138505,25.916056,-166.981369,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.037842,0.909424,0.290076,1.145038,-0.748092,2.167942,26.089975,-166.985870,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444336,0.037598,0.908447,0.427481,1.175573,-0.854962,2.029460,25.992622,-166.980209,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.444336,0.037598,0.908447,0.152672,0.992366,-0.702290,2.030750,26.000933,-166.976410,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.037598,0.914062,0.152672,1.083969,-0.931298,2.105452,25.843983,-166.967743,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442139,0.037598,0.914062,0.381679,1.389313,-0.717557,2.175654,25.695501,-166.960434,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.034424,0.911621,0.335878,1.160305,-1.038168,2.041178,25.804199,-166.961426,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442383,0.034424,0.911621,0.244275,0.977099,-0.748092,2.044988,25.806986,-166.957443,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442871,0.039062,0.907959,0.366412,0.961832,-0.809160,2.161571,25.934322,-166.959946,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442871,0.039062,0.907959,0.229008,1.022901,-0.885496,2.271394,26.069050,-166.962570,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.442871,0.039062,0.907959,0.274809,1.114504,-0.748092,2.164468,25.937151,-166.955460,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443115,0.037598,0.908691,0.167939,1.343511,-0.580153,2.164803,25.934608,-166.952408,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.443115,0.037598,0.908691,0.229008,1.114504,-0.793893,2.078010,26.082577,-166.955582,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
0.440430,0.031494,0.916260,0.290076,1.206107,-0.702290,1.978600,25.940828,-166.948746,40.449705,-79.949647,313.260000,1:51:14.0,0.277800
